"subjnum" "catt33G2" "G2m1_rpdi" "G2m2_pdi" "G2m3_rpd0" "G2m4_pd0" "G2m5_rpd1" "G2m6_pd1" "G2m7_rpi" "G2m8_pi" "G2m9_rp0" "G2m10_p0" "G2m11_rp1" "G2m12_p1" "G2m13_rdi" "G2m14_di" "G2m15_rd0" "G2m16_d0" "G2m17_rd1" "G2m18_d1" "G2m19_ri" "G2m20_i" "G2m21_r0" "G2m22_0" "G2m23_r1" "G2m24_1" "BICm1_rpdi" "BICm2_pdi" "BICm3_rpd0" "BICm4_pd0" "BICm5_rpd1" "BICm6_pd1" "BICm7_rpi" "BICm8_pi" "BICm9_rp0" "BICm10_p0" "BICm11_rp1" "BICm12_p1" "BICm13_rdi" "BICm14_di" "BICm15_rd0" "BICm16_d0" "BICm17_rd1" "BICm18_d1" "BICm19_ri" "BICm20_i" "BICm21_r0" "BICm22_0" "BICm23_r1" "BICm24_1" "subjnum" "m1_rpdi_r" "m1_rpdi_p" "m1_rpdi_d" "m1_rpdi_i" "m3_rpd0_r" "m3_rpd0_p" "m3_rpd0_d" "m3_rpd0_i" "m5_rpd1_r" "m5_rpd1_p" "m5_rpd1_d" "m5_rpd1_i" "m7_rpi_r" "m7_rpi_p" "m7_rpi_d" "m7_rpi_i" "m9_rp0_r" "m9_rp0_p" "m9_rp0_d" "m9_rp0_i" "m11_rp1_r" "m11_rp1_p" "m11_rp1_d" "m11_rp1_i" "m13_rdi_r" "m13_rdi_p" "m13_rdi_d" "m13_rdi_i" "m15_rd0_r" "m15_rd0_p" "m15_rd0_d" "m15_rd0_i" "m17_rd1_r" "m17_rd1_p" "m17_rd1_d" "m17_rd1_i" "m19_ri_r" "m19_ri_p" "m19_ri_d" "m19_ri_i" "m21_r0_r" "m21_r0_p" "m21_r0_d" "m21_r0_i" "m23_r1_r" "m23_r1_p" "m23_r1_d" "m23_r1_i"
"s51" 51 101.227567158239 11.799942773205 NA 27.1631597190678 NA 13.2576907365911 NA 12.0488210460167 NA 45.2300096131036 NA 13.5769351575006 NA 14.0410312619067 NA 28.0636364452281 NA 14.9436272372225 NA 15.5680406739786 NA 45.3112503778369 NA 16.3043146559254 NA 28.736368791594 NA 39.8654792328596 NA 25.9600102503829 NA 24.7511405598085 NA 53.6982226222982 NA 22.0451481666951 NA 26.7433507756984 NA 36.5318494544226 NA 23.411840246417 NA 24.0362536831731 NA 49.5453568824342 NA 20.5384211605227 NA 51 0.999999999999877 0.796591037538224 0.697789781525145 0.77679125100389 0.317436141790358 0.478847077323729 3.33691316792028 0.162647984547238 0.999999999999995 0.831317137265519 0.575985032265784 0.0100000000000003 0.999999999049238 0.710703298769327 4.91757069301166 0.754766252757448 0.652302127417575 0.534047268027814 4.34890751869778 4.2344288573529 0.999999999953952 0.710850017737458 0.0108602789348581 0.0575627357053129 0.961942783526944 0.109333333086521 0.560041760337618 0.856756299859148 0.401564801523714 0.521694755679983 3.25570044056432 4.64330602451733 0.919568509151543 0.842169587627271 0.668273630829128 1.51564547985959 0.846626302770388 0.471123999491275 0.847838971418985 0.646727967220327 0.588396446613411 0.616599724301739 0.558503651559836 3.71246985217481 0.90858053719226 0.995854195207994 3.50288078366387 0.408955780496484
"s52" 52 135.602384163443 20.8960613990243 NA 27.8891419292408 NA 22.9155577664077 NA 21.8688017216222 NA 54.6453155987441 NA 23.3577406412383 NA 20.9010923619254 NA 34.7489222878611 NA 22.9550414886212 NA 24.5882896387319 NA 55.7346496600257 NA 24.5883782630797 NA 38.2189947601696 NA 40.8813419500997 NA 35.9077577872667 NA 34.8610017424812 NA 63.3067822793168 NA 32.0192073218109 NA 33.8932923827844 NA 43.4103889684338 NA 31.6165081691938 NA 33.2497563193045 NA 60.065383000312 NA 28.919111603366 NA 52 0.731257175941991 0.748257191010907 4.99999708023684 1.14596039790324 0.294312920653467 0.748514403517843 4.9999999972984 0.01000000581235 0.835304680694186 0.642874146855415 4.9999968943214 0.112628507111646 0.593726574929184 0.994333215997783 5 5 0.627801257932926 0.999999999984525 4.99993718329399 0.0100000000000134 0.846100392059419 0.99999999969994 4.99999999998647 3.06494397871866 0.735127299733571 4.2431986830208e-11 4.99999999999991 1.14037296297466 0.629043078545527 0.000498244454776012 4.99999999627036 2.31041822303661 0.835341411072304 0.905937911760447 1.87296103644213 4.31543856633594 0.851717654787849 0.848218486880055 4.83614630646355 0.999280041760419 1 0.994999782983996 0.010000000022896 4.9967274899647 0.851445379721344 0.235539014993154 3.71117728461642 3.97101193823483
"s53" 53 197.691785016456 140.503446499935 NA 159.272051444461 NA 142.051152681749 NA 156.599882081455 NA 159.277986030166 NA 156.887179904983 NA 156.839115984619 NA 161.773070218945 NA 158.489596276574 NA 157.477477174722 NA 167.166839689274 NA 158.490784762683 NA 159.880194845769 NA 173.804612703836 NA 156.583713941125 NA 171.132443340831 NA 168.966360203083 NA 166.5755540779 NA 171.371677243995 NA 171.461444391862 NA 168.177970449491 NA 167.165851347639 NA 172.011026775733 NA 163.334971849142 NA 53 0.949054517888448 5.62561080396157e-10 0.0849646208366391 1.39157109419388 0.223205203778488 0.00286138131002475 0.978450758132518 4.97532787409921 0.940514463900937 4.27410921364723e-08 0.111755023662947 4.99999999945962 0.145121258168539 0.0378846941114191 4.99725844246402 0.676166601544805 0.215642447301354 0.00396435508976153 4.70250548398158 4.92584418577272 0.1170116498024 0.0535518323014678 4.16564472383728 4.22045807749805 0.0812963305020293 0.982059124393535 0.826179525635019 2.07215612100357 0.0440570256332726 0.384632431601721 1.99461160273586 4.91387952051757 0.0809461759388438 0.384910571850959 1.00953548726853 3.74174750713013 0.0775600567555035 0.0382895040118146 3.44799909843173 1.6569620409788 0.0703702933682368 0.698524771364798 3.25928326227436 3.79773973368028 0.081469529204178 0.898035309015805 0.850124344511043 1.04560330533734
"s54" 54 268.130387117399 227.821953688273 NA 233.581421223654 NA 232.009950802861 NA 231.143300465663 NA 240.599185425857 NA 236.807666912848 NA 231.322362881373 NA 239.645000127572 NA 236.617079232622 NA 232.68736995022 NA 241.800926535349 NA 238.475721473353 NA 247.198702034107 NA 248.113982483029 NA 246.542512062237 NA 245.675861725039 NA 250.287559598774 NA 246.496041085765 NA 245.854924140749 NA 249.333374300489 NA 246.305453405539 NA 242.375744123138 NA 246.645113621808 NA 243.319908559811 NA 54 0.995774759242861 0.319418117190818 0.121922028290861 0.564932014635842 1 0.00066861875569894 0.027259197032614 0.0100017710855249 1 0.00142190881879164 0.0231039665029821 0.0110928132958395 0.114170601861999 0.0758771061276866 0.030751477289472 4.99999985542378 0.158520443174326 0.0493435869062559 1.41288024558394 2.7652375726608 0.109071167068465 0.0520660461153656 3.45058818590276 4.92761728143974 0.119071635834521 7.50569224518925e-06 0.627274416430817 4.99999791682139 0.394045651600889 0.110990688237364 0.683637952709524 0.0346468945829662 0.20471336069714 0.895204525572942 0.407452745561928 2.76952855771617 0.0782017614299515 1.95628577702044e-07 0.0100001176957017 4.99999993352234 0.249728529755089 0.752473613580805 1.27640302875912 3.85806272125832 0.0806340779573074 0.133697368119369 3.48785327896528 3.49750980789379
"s55" 55 110.015665507582 18.9541176372181 NA 29.388535878033 NA 20.6552465870047 NA 19.139207283855 NA 48.4132414743791 NA 23.6777929644224 NA 19.003317921741 NA 31.314232725842 NA 22.0652474456997 NA 19.1399084100435 NA 49.1914174659644 NA 27.3460617553201 NA 36.1159554018116 NA 42.2599142014781 NA 33.5266249104498 NA 32.0105856073002 NA 56.9941603566759 NA 32.2587118467192 NA 31.8746962451862 NA 39.8951516081388 NA 30.6461663279965 NA 27.7208272923403 NA 53.4818769071128 NA 31.6365211964685 NA 55 0.850503185662093 0.79463250915043 1.22071413501528 0.547583129791581 0.330012902625299 0.553202524172553 3.5861065208132 0.411319172638656 1 0.999545787847695 0.203605541571136 0.0100790054893734 0.859800989075728 0.853629469487923 2.46733424207817 0.584625281306075 0.999999999993761 0.564968972719697 0.0175834146261664 0.0100024860953567 0.537309407219901 0.875795578440765 1.34300519486042 1.40181856212821 0.836303836999034 0.0626426398798096 1.16327641513995 0.567186308722692 0.462991383528945 0.275416528691186 3.40676377308093 1.2174016524414 0.999991500169656 0.999993254248456 0.206303237440631 1.88635979702124 0.857225654077131 0.400021765079687 2.01008280057095 0.586495407188364 0.751256869757845 0.401835994235438 1.00655484227448 0.583084414903568 0.691879395993966 0.733599455186995 2.4551816995618 0.471817117747059
"s56" 56 102.613561526859 11.5997319008586 NA 26.2431632489337 NA 12.1449577155011 NA 12.1657288719621 NA 44.5050725959031 NA 12.1686283872051 NA 12.1870385643167 NA 31.7723175203128 NA 12.2870534419474 NA 12.2771052047448 NA 44.5439787002949 NA 12.2958680021858 NA 28.5361579192476 NA 38.9454827627255 NA 24.8472772292928 NA 24.8680483857539 NA 52.9732856050976 NA 20.6368413963996 NA 24.8893580781085 NA 40.2405305295073 NA 20.7552664511419 NA 20.7453182139393 NA 48.7780852048922 NA 16.5299745067831 NA 56 1 0.999999997795451 0.0952230403538694 4.99999999999999 0.251887026940688 0.626642308659848 3.78277454544093 4.94717966741547 0.840028814798037 0.919991541994018 0.933543076340662 4.76273159563449 0.847976981837546 0.908311434877979 4.01345771960142 0.994269400297751 0.728202281461995 0.807027713808698 0.709225560109435 0.56514180946204 0.845978239324703 0.90792988184784 0.437199101362849 4.82061882047166 0.99999999991958 1.8801211731157e-13 0.0964853462886863 4.99999991624082 0.534458049682626 0.440570730049649 3.30605325243998 4.53964758845563 0.870424621134451 0.870931230952264 1.03576580564165 3.13813298096276 0.875312722039305 0.115620507481258 0.645370703930596 0.986230885498613 0.791621309794077 0.891404649433365 4.58264604449359 1.67902943895207 0.871762371720864 0.353556641712615 0.802013383413838 0.592652490318346
"s57" 57 157.030919703447 36.8785192375145 NA 45.5901794512173 NA 36.879303759406 NA 38.9608464554116 NA 76.5066420794784 NA 39.4698987595081 NA 37.8281146518751 NA 49.3806904260758 NA 38.0014140596215 NA 42.1370811587488 NA 76.779980453369 NA 42.5074365330239 NA 54.3053545442729 NA 58.6603059312861 NA 49.9494302394748 NA 52.0309729354804 NA 85.2200597328576 NA 48.1833164128873 NA 50.8982411319439 NA 58.094108079455 NA 46.7148317130006 NA 50.850498812128 NA 81.1366892800586 NA 46.8641453597134 NA 57 0.623174484365228 0.877563822319482 4.99999402858312 0.99246381046986 0.324687151225342 0.665801817262401 4.99999999099542 0.0329806337228807 0.626497722449221 0.879064205169688 4.99999784518904 0.0100928797025946 0.423669079856584 0.999848915900782 4.99995806869562 3.51568647731232 0.769621883118969 0.999999999981449 0.0130261407397454 3.89481553930469 0.571096770662296 0.991031232780097 0.438104166390752 2.83937667120708 0.695018292873384 1.28472674773512e-07 4.99999988356936 0.966259189413732 0.556330251421443 5.63161926181604e-13 4.9999999995581 4.52891782498361 0.69202063312202 0.999998504710373 4.99999996508724 0.0101501970704107 0.999999999907621 0.011760554650178 0.0100000290068041 0.937676444178635 0.89485186593459 0.734059857872354 2.79427649080739 2.89300460773791 1 0.654734897286189 0.0100000000290427 4.99999705750758
"s58" 58 158.383860265516 66.0128766275158 NA 89.7354948292228 NA 67.480860470072 NA 80.4310884686587 NA 94.8946612485971 NA 82.8472067871882 NA 97.9066488497558 NA 98.3313406948106 NA 98.3263173768156 NA 98.1085478888216 NA 101.10217158847 NA 125.138536399093 NA 83.9222238854286 NA 103.167505272657 NA 80.9128709135066 NA 93.8630989120933 NA 103.849334877554 NA 91.8018804161446 NA 111.33865929319 NA 107.286014323767 NA 107.280991005772 NA 107.063221517778 NA 105.579508402948 NA 129.615873213571 NA 58 1 0.473045757276401 0.0585112239869102 4.99999999977349 1 9.90283620587247e-35 0.01 0.01 1 0.0823450710721067 0.249554066066553 0.01 0.990552337713863 0.144410481734789 0.0106531261288258 0.576854570764477 0.999999999999864 0.0634501898314996 2.49084865809734 3.96182944904213 0.999999999366696 0.111959991857823 2.98664576476398 0.0119626368580947 0.834493387844031 0.306560155903878 0.404160533634657 0.5884524925197 0.378522883743128 0.905889802636922 1.55424962604515 4.67412389042545 0.999825810997855 0.108455276214179 0.0820337307998127 0.031542862480824 0.507706325928156 0.369913384489743 2.96943614103449 0.346791684313136 0.461694783004297 0.0993134034065691 2.42848187167322 1.47868929364308 0.305397516996016 0.368394085133704 4.22931093217601 4.43092435080399
"s59" 59 106.432646551627 0.0487282617899357 NA 5.98120870440167 NA 1.22764353808528 NA 4.09597861302125 NA 31.9083814799428 NA 5.10757783857848 NA 2.02867121861913 NA 11.1894085157049 NA 5.29157952147801 NA 5.18197437810767 NA 36.4892777704377 NA 5.42955641070631 NA 17.1553927378542 NA 18.8112070614498 NA 14.0576418951334 NA 16.9259769700694 NA 40.4617137179749 NA 13.6609100766106 NA 14.8586695756673 NA 19.742740753737 NA 13.8449117595101 NA 13.7353066161398 NA 40.7659438894538 NA 9.70622252972237 NA 59 0.253534530420865 0.999849666422008 5 0.823978635310327 0.282773131094158 0.725478083798962 4.99999999802906 0.0100031942556523 0.179960076493568 0.999998426653917 4.99999999988599 0.010910575489711 0.782985998859817 0.980076386867398 0.0100000515307865 4.99999982017837 0.10098874393207 0.999999999989517 0.0395710625041575 0.0161271527009917 0.871335906805703 0.999999999952394 0.0100000004288805 4.1882616674779 0.807438068590533 0.999195751112419 4.99999999996663 4.99999996448216 0.570904913474056 1.55279740305654e-08 4.99999999899046 4.99999952232355 1 1.42485203446458e-11 0.599478081831673 0.0161081883707937 0.990941818726657 0.782090861109562 3.294451375494 0.492533621075461 0.966998641136375 0.592617041125049 4.88305426792973 4.13974682831716 1 0.99839492200282 0.0100000000111514 4.99796107117984
"s60" 60 102.613561526859 9.09442999012295 NA 21.6060323575247 NA 10.6493526649275 NA 9.40780818652692 NA 42.7096139313857 NA 10.9665199263725 NA 9.9525615439759 NA 23.8814180179451 NA 11.2994251920244 NA 10.8932059670945 NA 42.7105121389227 NA 11.5655797844287 NA 26.030856008512 NA 34.3083518713165 NA 23.3516721787193 NA 22.1101277003187 NA 51.1778269405802 NA 19.434732935567 NA 22.6548810577677 NA 32.3496310271396 NA 19.7676382012189 NA 19.361418976289 NA 46.9446186435199 NA 15.799686289026 NA 60 0.999999999989427 0.929259608190058 0.665206738691638 0.776537136766992 0.310049955464882 0.565357823585006 3.89781715541048 0.586406254503985 1 0.950452524629346 0.549226897822916 0.0547249916483548 0.983160579193825 0.854946677625461 3.62984239536394 0.646127871634937 0.684247561339889 0.697811599247993 3.40214930717783 4.47448802373072 0.999999999075246 0.844449887324327 3.26692197673274 0.0186155898051036 0.974666500666491 0.0110909476920681 0.640395389243224 0.813091784652485 0.464841586380658 0.967785813480459 3.75270982799218 4.76039852159826 0.9270389315274 0.0927586426710793 0.81502305044277 1.73794701047499 0.952342562488165 0.117185145522823 0.562041574413028 0.654447511512087 0.691920476109766 0.798475168138315 3.67863194397818 4.97572908649897 0.921072078817986 0.369235792009864 0.628416179085952 0.611922600146155
"s61" 61 138.035674829593 48.1504299846268 NA 49.8232554608359 NA 48.173376837536 NA 52.7981500456373 NA 61.2859282724351 NA 53.7038347093606 NA 48.1504298795225 NA 52.9496165215538 NA 48.1733768510363 NA 53.5790989638598 NA 61.2859282724351 NA 56.7435296911173 NA 65.6785365233224 NA 62.9693353648575 NA 61.3194567415577 NA 65.944229949659 NA 70.0499815417829 NA 62.4678879787084 NA 61.2965097835441 NA 61.7136697909016 NA 56.937430120384 NA 62.3431522332075 NA 65.667954907109 NA 61.1255563257911 NA 61 1 1 0.104186085118692 1.04936874565302 0.492110966775475 0.825097718952854 3.69746510129733 0.448018834269713 1 1 0.110445427856487 0.01 0.999999999999916 0.996357891596004 0.01 0.139823654003126 1 1 0.01 0.0109054467687293 0.47077178635111 0.792769087197108 1.77778664624574 2.46401771132549 1 0.999997424023675 0.104226887490887 1.04930840718086 0.766247329032805 3.35906610326939e-05 4.99999995826181 4.2163470010714 1 3.8555817865421e-16 0.110444944006983 0.0665441190158212 0.999974231352608 0.908260965848447 0.0136130765097241 0.125618198729321 1 0.994999782983996 0.010000000022896 4.9967274899647 0.635046246187631 0.749173634339714 2.2754570935018 0.639005539380434
"s62" 62 109.204635288865 11.3571838050507 NA 16.0906842792774 NA 15.0864387229863 NA 13.0051505226731 NA 42.0767799854433 NA 15.1289786999765 NA 14.0912453864393 NA 20.8432355564691 NA 17.4638440278241 NA 14.1172257276429 NA 42.1472633313436 NA 19.9470019986226 NA 28.4638482811149 NA 28.9206826363255 NA 27.9164370800344 NA 25.8351488797212 NA 50.6301122234754 NA 23.6823109380086 NA 26.9212437434875 NA 29.3965677945012 NA 26.0171762658562 NA 22.670557965675 NA 46.4239294503597 NA 24.2236681176387 NA 62 1 0.676166167128179 4.99999924362321 5 0.182817111036896 0.5133968609611 4.99999999547007 0.0100000000034647 0.999999974586501 0.693671991684894 1.16783108171768 0.0100116977275954 0.999999997380583 0.74201982940235 0.01 5 0.532591201243644 0.65940430697595 3.31485117937723 3.4080653002542 0.999999999919599 0.719222863993112 0.0100000000025002 3.99352006278022 0.824240788173595 0.0125143541836028 1.07403997200605 4.99999998692513 0.440350728653723 0.83274333954454 4.23451010388498 0.394745893892973 0.963598804761399 0.0634390517815849 0.548012829618724 1.89211461971129 0.824676066385773 0.000391734900539975 4.21223754152585 4.99999987722721 0.601834906394721 0.473550773493832 4.04657662252372 1.70912528688495 0.949960806818613 0.865169969898838 0.457639559886251 3.33359940614638
"s63" 63 124.584007410215 32.1188037228282 NA 40.0474526926811 NA 32.2438579975589 NA 36.6875909477488 NA 51.346641734086 NA 39.2671383844203 NA 33.6425916191859 NA 47.37298053272 NA 33.6753370879326 NA 39.1891622181992 NA 53.8107341470625 NA 39.2869805757387 NA 49.6469102615237 NA 53.1935325967028 NA 45.3899379015805 NA 49.8336708517705 NA 60.1106950034338 NA 48.0311916537681 NA 46.7886715232076 NA 56.1370338020678 NA 42.4393903572803 NA 47.953215487547 NA 58.1927607817364 NA 43.6690072104126 NA 63 0.98153012931433 0.999978680258214 0.196842097806145 1.07582442616037 0.252169082249833 0.669863246448129 2.346182936577 4.99343014044871 0.981491714214369 0.999960822976008 0.208999040026123 4.99720676617965 0.48474565898965 0.86619141831118 2.08293936929105 0.654917898271003 0.449532444459613 0.865106636484997 1.06928907047171 0.345453085209608 0.888350615532403 0.871075334144929 1.95460264751127 0.10725225149044 0.996518883686753 0.297418797136921 0.200841215735704 1.03541700264196 0.476099072685254 0.121722769638953 1.98646328233287 4.81430580753454 0.996285289003289 0.265474586980946 0.206939344873915 1.91573982031675 0.885632300028939 0.830061186502112 0.725389215922362 1.0300922162153 0.653273264743357 0.954126065129468 1.6774226940273 3.89085433717426 0.886323924679674 0.563117354926271 1.06300407208842 3.41526455839945
"s64" 64 115.795709050872 40.1619817458637 NA 55.4644553968161 NA 44.1450790378637 NA 53.1666597703205 NA 61.6804578086091 NA 58.1896876233547 NA 41.3717937305518 NA 55.7998298636195 NA 44.8727834746925 NA 53.467353990551 NA 61.7143661354925 NA 60.6166936349023 NA 57.431934200009 NA 68.4169197374251 NA 57.0975433784726 NA 66.1191241109294 NA 70.3154340356817 NA 66.8246638504273 NA 54.3242580711607 NA 64.4348060906921 NA 53.5077597017652 NA 62.1023302176236 NA 66.0318542490288 NA 64.9341817484387 NA 64 0.736789494353351 0.963776914539158 0.269626024812419 4.07906751618775 0.330567273855203 0.431741788832306 1.92192463763906 0.490530567392789 0.992578031491247 0.999887823473777 0.15843233431158 0.678386854908121 0.492790278673223 0.601609576078233 0.675545794300688 0.55825609661737 0.519413453409852 0.469460165626152 2.83389129621085 4.94551436955032 0.941623594118275 0.670147771282222 4.40510050170766 1.80103950777514 0.999999994139121 1 0.0405077536090398 4.36999412998619 0.383386297683965 0.969992682779919 1.86461156010758 4.57250792094282 0.998651488195498 0.996269936922524 0.15630025079269 1.24490202090454 0.544254280979011 0.480564249352823 1.6807109434627 0.539250349785659 0.500758111472694 0.685881575234179 0.370243564866397 4.14114691925102 0.436550601255888 0.37945004614863 4.52903768336757 4.42281875648311
"s65" 65 102.613561526859 0.0142716812068184 NA 5.22907883240192 NA 0.47970403941403 NA 1.03185170841998 NA 34.4401258996538 NA 3.12786680734144 NA 0.0178294252694794 NA 10.4962127785017 NA 1.47159688855355 NA 1.49464030459374 NA 36.4670236878904 NA 3.23226718904674 NA 16.9506976995959 NA 17.9313983461937 NA 13.1820235532058 NA 13.7341712222118 NA 42.9083389088483 NA 11.596079816536 NA 12.7201489390613 NA 18.9644257876962 NA 9.93980989774807 NA 9.96285331378826 NA 40.7011301924877 NA 7.466373693644 NA 65 0.322852027399181 0.99999999999482 5 0.782601699295218 0.297347542430079 0.69318440926702 4.99999997518771 0.0100006460100654 0.532516637527243 0.999999999999977 4.99999999822296 0.01 0.969383616428053 0.999999999909717 0.0100000000000023 0.65560019892762 0.473277931152788 0.999999999997017 0.010000000000031 4.99998859910919 0.901928599210902 0.999999999815661 0.0102132840451494 0.0123429800535008 0.983813719443461 0.0114522808446622 4.999997806584 0.515389116917587 0.557443473758845 2.66602142341513e-11 4.99999999914052 4.92858790688096 0.999999999999999 1 5 0.01 0.984439277469473 0.544441879769524 4.23669576676408 0.623180215749819 0.947287509032344 0.35470128742532 4.83224067477056 4.83975151375845 1 0.994999782983996 0.010000000022896 4.9967274899647
"s66" 66 124.853127285579 19.7987428746059 NA 26.0932969387583 NA 22.0571635533396 NA 19.8214896609951 NA 52.6986204800596 NA 22.44373324695 NA 20.9659119891836 NA 35.7989823955397 NA 24.8339482639943 NA 23.9792588584766 NA 54.9232352808702 NA 26.1758887267743 NA 36.9054073506701 NA 38.9232952958065 NA 34.8871619103878 NA 32.6514880180432 NA 61.2519527180918 NA 30.9970654849821 NA 33.7959103462318 NA 44.3523146335719 NA 33.3872805020265 NA 32.5325910965087 NA 59.1999013998863 NA 30.4525548457904 NA 66 0.568567886684108 0.980143915532167 4.99999957104942 1.69978450977012 0.264776044379225 0.854339922227484 4.99999999110151 0.323200149489383 0.543156397844492 0.995147555237332 1.43916523339644 3.2784962592864 3.98815493128203e-08 0.999998468296716 5 4.99998609757801 0.266754867429494 0.99999999999692 0.0100000009058475 4.9708035392003 0.547122409592637 0.99645434033711 0.103199029955724 0.324348617414271 0.803667856532249 2.39217051404342e-06 4.99999993335478 4.99999999998206 0.639831579907607 1.43045207043792e-09 4.99999999625589 2.81309016467653 1 1.07444577042423e-07 0.370638415481346 0.0100000000002717 1 9.99619020829501e-33 5 4.99766768524963 1 0.994999782983996 0.010000000022896 4.9967274899647 1 0.733569522968004 0.0100000295889029 4.9667038096063
"s67" 67 102.613561526859 3.07984247000452 NA 8.42650911772114 NA 3.50700317872678 NA 4.28824903969471 NA 35.7462626535448 NA 4.47405055881199 NA 3.08938378211075 NA 17.076253987334 NA 3.86047591583673 NA 5.48215641312384 NA 36.5021238576974 NA 5.55811877116304 NA 20.0162684883936 NA 21.1288286315129 NA 16.2093226925186 NA 16.9905685534865 NA 44.2144756627393 NA 12.9422635680065 NA 15.7917032959025 NA 25.5444669965286 NA 12.3286889250313 NA 13.9503694223184 NA 40.7362303622946 NA 9.7922252757603 NA 67 0.847342106422262 0.872805500153294 3.84331346722712 1.09110585495727 0.258640607632053 0.770990058133155 4.99999998506814 0.0100000081617886 0.83776257490071 0.945934569811719 1.76273424086387 4.67818281076347 0.828877760218681 0.97714284135341 4.79028320823916 0.96140780988149 0.613845230396708 0.999999999993219 4.59653063104142 0.0100081608123493 0.821873845564274 0.967145400826599 1.16354572914028 2.77330665276147 0.851849930672362 0.0706118701481168 4.21354083945768 1.09674735700338 0.631813591302843 5.40899863120723e-10 4.99999999912853 0.0100017222359193 0.875714926580062 0.633756823837015 2.09501606517811 0.399883622842195 0.99999999977956 0.000360936832124633 0.0888134902621396 1.05291158687218 1 0.994999782983996 0.010000000022896 4.9967274899647 1 0.997019548252333 0.0100000000049746 4.99946846481884
"s68" 68 121.000788444259 11.9303156656053 NA 24.1837262611952 NA 23.8227580892185 NA 15.1468783083781 NA 41.578188292384 NA 28.3046678214783 NA 13.5645435478766 NA 28.4937264819515 NA 29.3788579585334 NA 17.0055493553194 NA 42.0530173751577 NA 35.5856429980176 NA 29.3571509723637 NA 37.253852741264 NA 36.8928845692872 NA 28.2170047884469 NA 50.2916059457632 NA 37.0180854748575 NA 26.6346700279453 NA 37.2071441353307 NA 38.0922756119126 NA 25.7189670086986 NA 46.4097262018473 NA 39.9423518247072 NA 68 0.768938160258797 0.618910497190775 2.20962858945866 4.97890806078287 0.526198241260389 0.873086184848624 4.66285649337837 4.99999999478818 1 0.428686773082209 0.328866332852494 4.99999999979588 0.775127763552236 0.614762225103823 0.030494569903088 4.99998834881191 0.704107130944274 0.999999553265277 0.0100044475798097 3.23197363051912 0.999999999135323 0.387802201109672 0.013499987194021 0.366634153052386 0.635709743145306 0.955998657418667 2.02242810412992 4.98275923746481 0.693907376512956 9.63538689475261e-07 4.99999999995743 4.99971473129055 1 6.36083994993908e-23 0.107620668336755 4.82209823105977 0.635636546425803 0.755165891713222 3.55167750987475 4.97549930767544 0.9999853704698 0.297476248094727 0.0104427354539996 4.99602438025551 0.514393219558065 0.82392271429938 2.8483555793237 4.50819647297825
"s69" 69 102.613561526859 0.0142716812068184 NA 5.22907883240192 NA 0.47970403941403 NA 1.03185170841998 NA 34.4401258996538 NA 3.12786680734144 NA 0.0178294252694794 NA 10.4962127785017 NA 1.47159688855355 NA 1.49464030459374 NA 36.4670236878904 NA 3.23226718904674 NA 16.9506976995959 NA 17.9313983461937 NA 13.1820235532058 NA 13.7341712222118 NA 42.9083389088483 NA 11.596079816536 NA 12.7201489390613 NA 18.9644257876962 NA 9.93980989774807 NA 9.96285331378826 NA 40.7011301924877 NA 7.466373693644 NA 69 0.322852027399181 0.99999999999482 5 0.782601699295218 0.297347542430079 0.69318440926702 4.99999997518771 0.0100006460100654 0.532516637527243 0.999999999999977 4.99999999822296 0.01 0.969383616428053 0.999999999909717 0.0100000000000023 0.65560019892762 0.473277931152788 0.999999999997017 0.010000000000031 4.99998859910919 0.901928599210902 0.999999999815661 0.0102132840451494 0.0123429800535008 0.983813719443461 0.0114522808446622 4.999997806584 0.515389116917587 0.557443473758845 2.66602142341513e-11 4.99999999914052 4.92858790688096 0.999999999999999 1 5 0.01 0.984439277469473 0.544441879769524 4.23669576676408 0.623180215749819 0.947287509032344 0.35470128742532 4.83224067477056 4.83975151375845 1 0.994999782983996 0.010000000022896 4.9967274899647
"s70" 70 102.613561526859 5.15240480785438 NA 8.40016810138047 NA 5.59274013412066 NA 5.34428943347403 NA 34.5020953693284 NA 6.004105618159 NA 5.1524047973244 NA 16.9329072862941 NA 5.59274013412239 NA 5.34428943537064 NA 36.5005824271691 NA 6.004105618159 NA 22.0888308262434 NA 21.1024876151723 NA 18.2950596479124 NA 18.0466089472658 NA 42.970308378523 NA 14.4723186273535 NA 17.8547243111162 NA 25.4011202954886 NA 14.0609531433169 NA 13.8125024445652 NA 40.7346889317663 NA 10.2382121227563 NA 70 1 0.993615521448541 4.99999999999942 1.14331696830608 0.283312419712382 0.824396373496122 4.99999998469749 0.0286641570248973 1 1 0.47340650935423 0.01 0.999999998272518 0.999999999999771 4.99386648098906 1.07592353743747 0.46050601618291 0.999999999994864 4.81061586676256 4.9925382644197 1 1 0.01 0.0100051193448283 1 0.999999999999987 4.99999997444716 1.14330452968872 0.62898751827039 0.00515872774628807 4.99999999822167 0.82132051453219 1 2.16016279488736e-06 0.473406179590304 4.99986450402843 0.999999999551446 0.00193916340319873 0.0100000177575582 1.07592310759524 1 0.994999782983996 0.010000000022896 4.9967274899647 1 0.994999782983996 0.010000000022896 4.9967274899647
